X [m], Y [m], Z [m], MagneticFluxDensity X [T], MagneticFluxDensity Y [T], MagneticFluxDensity Z [T]
0.20375, 0.11, 0.003, -0.000181421, -0.000198213, -1.85979e-05
0.2036, 0.11, 0.003, -0.000181631, -0.00020038, -1.86997e-05
0.2033, 0.11, 0.003, -0.000181631, -0.00020038, -1.86997e-05
0.20345, 0.11, 0.003, -0.000181631, -0.00020038, -1.86997e-05
0.2033, 0.11, 0.003, -0.000181838, -0.000202561, -1.88018e-05
0.203, 0.11, 0.003, -0.000181838, -0.000202561, -1.88018e-05
0.20315, 0.11, 0.003, -0.000181838, -0.000202561, -1.88018e-05
0.203, 0.11, 0.003, -0.000182043, -0.000204753, -1.89043e-05
0.2027, 0.11, 0.003, -0.000182043, -0.000204753, -1.89043e-05
0.20285, 0.11, 0.003, -0.000182043, -0.000204753, -1.89043e-05
0.2027, 0.11, 0.003, -0.000182246, -0.000206958, -1.90072e-05
0.2024, 0.11, 0.003, -0.000182246, -0.000206958, -1.90072e-05
0.20255, 0.11, 0.003, -0.000182246, -0.000206958, -1.90072e-05
0.2024, 0.11, 0.003, -0.000182446, -0.000209175, -1.91103e-05
0.2021, 0.11, 0.003, -0.000182446, -0.000209175, -1.91103e-05
0.20225, 0.11, 0.003, -0.000182446, -0.000209175, -1.91103e-05
0.2021, 0.11, 0.003, -0.000182644, -0.000211405, -1.92139e-05
0.2018, 0.11, 0.003, -0.000182644, -0.000211405, -1.92139e-05
0.20195, 0.11, 0.003, -0.000182644, -0.000211405, -1.92139e-05
0.2018, 0.11, 0.003, -0.000182235, -0.000213175, -1.91882e-05
0.2015, 0.11, 0.003, -0.000182235, -0.000213175, -1.91882e-05
0.20165, 0.11, 0.003, -0.000182235, -0.000213175, -1.91882e-05
0.2015, 0.11, 0.003, -0.000181515, -0.000214713, -1.90996e-05
0.2012, 0.11, 0.003, -0.000181515, -0.000214713, -1.90996e-05
0.20135, 0.11, 0.003, -0.000181515, -0.000214713, -1.90996e-05
0.2012, 0.11, 0.003, -0.000180785, -0.000216252, -1.90129e-05
0.2009, 0.11, 0.003, -0.000180785, -0.000216252, -1.90129e-05
0.20105, 0.11, 0.003, -0.000180785, -0.000216252, -1.90129e-05
0.2009, 0.11, 0.003, -0.000180045, -0.000217793, -1.89283e-05
0.2006, 0.11, 0.003, -0.000180045, -0.000217793, -1.89283e-05
0.20075, 0.11, 0.003, -0.000180045, -0.000217793, -1.89283e-05
0.2006, 0.11, 0.003, -0.000179295, -0.000219336, -1.88456e-05
0.2003, 0.11, 0.003, -0.000179295, -0.000219336, -1.88456e-05
0.20045, 0.11, 0.003, -0.000179295, -0.000219336, -1.88456e-05
0.2003, 0.11, 0.003, -0.000178536, -0.00022088, -1.87649e-05
0.2, 0.11, 0.003, -0.000178536, -0.00022088, -1.87649e-05
0.20015, 0.11, 0.003, -0.000178536, -0.00022088, -1.87649e-05
0.2, 0.11, 0.003, -0.000177767, -0.000222426, -1.86863e-05
0.1997, 0.11, 0.003, -0.000177767, -0.000222426, -1.86863e-05
0.19985, 0.11, 0.003, -0.000177767, -0.000222426, -1.86863e-05
0.1997, 0.11, 0.003, -0.000176988, -0.000223974, -1.86096e-05
0.1994, 0.11, 0.003, -0.000176988, -0.000223974, -1.86096e-05
0.19955, 0.11, 0.003, -0.000176988, -0.000223974, -1.86096e-05
0.1994, 0.11, 0.003, -0.000176199, -0.000225523, -1.8535e-05
0.1991, 0.11, 0.003, -0.000176199, -0.000225523, -1.8535e-05
0.19925, 0.11, 0.003, -0.000176199, -0.000225523, -1.8535e-05
0.1991, 0.11, 0.003, -0.0001754, -0.000227074, -1.84623e-05
0.1988, 0.11, 0.003, -0.0001754, -0.000227074, -1.84623e-05
0.19895, 0.11, 0.003, -0.0001754, -0.000227074, -1.84623e-05
0.1988, 0.11, 0.003, -0.000174591, -0.000228627, -1.83917e-05
0.1985, 0.11, 0.003, -0.000174591, -0.000228627, -1.83917e-05
0.19865, 0.11, 0.003, -0.000174591, -0.000228627, -1.83917e-05
0.1985, 0.11, 0.003, -0.000173773, -0.000230181, -1.8323e-05
0.1982, 0.11, 0.003, -0.000173773, -0.000230181, -1.8323e-05
0.19835, 0.11, 0.003, -0.000173773, -0.000230181, -1.8323e-05
0.1982, 0.11, 0.003, -0.000172945, -0.000231737, -1.82563e-05
0.1979, 0.11, 0.003, -0.000172945, -0.000231737, -1.82563e-05
0.19805, 0.11, 0.003, -0.000172945, -0.000231737, -1.82563e-05
0.1979, 0.11, 0.003, -0.000172107, -0.000233295, -1.81917e-05
0.1976, 0.11, 0.003, -0.000172107, -0.000233295, -1.81917e-05
0.19775, 0.11, 0.003, -0.000172107, -0.000233295, -1.81917e-05
0.1976, 0.11, 0.003, -0.000171259, -0.000234854, -1.8129e-05
0.1973, 0.11, 0.003, -0.000171259, -0.000234854, -1.8129e-05
0.19745, 0.11, 0.003, -0.000171259, -0.000234854, -1.8129e-05
0.1973, 0.11, 0.003, -0.000170401, -0.000236415, -1.80684e-05
0.197, 0.11, 0.003, -0.000170401, -0.000236415, -1.80684e-05
0.19715, 0.11, 0.003, -0.000170401, -0.000236415, -1.80684e-05
0.197, 0.11, 0.003, -0.000169534, -0.000237978, -1.80097e-05
0.1967, 0.11, 0.003, -0.000169534, -0.000237978, -1.80097e-05
0.19685, 0.11, 0.003, -0.000169534, -0.000237978, -1.80097e-05
0.1967, 0.11, 0.003, -0.000168656, -0.000239542, -1.79531e-05
0.1964, 0.11, 0.003, -0.000168656, -0.000239542, -1.79531e-05
0.19655, 0.11, 0.003, -0.000168656, -0.000239542, -1.79531e-05
0.1964, 0.11, 0.003, -0.000167769, -0.000241108, -1.78984e-05
0.1961, 0.11, 0.003, -0.000167769, -0.000241108, -1.78984e-05
0.19625, 0.11, 0.003, -0.000167769, -0.000241108, -1.78984e-05
0.1961, 0.11, 0.003, -0.000166872, -0.000242676, -1.78458e-05
0.1958, 0.11, 0.003, -0.000166872, -0.000242676, -1.78458e-05
0.19595, 0.11, 0.003, -0.000166872, -0.000242676, -1.78458e-05
0.1958, 0.11, 0.003, -0.000165965, -0.000244245, -1.77951e-05
0.1955, 0.11, 0.003, -0.000165965, -0.000244245, -1.77951e-05
0.19565, 0.11, 0.003, -0.000165965, -0.000244245, -1.77951e-05
0.1955, 0.11, 0.003, -0.000165049, -0.000245816, -1.77465e-05
0.1952, 0.11, 0.003, -0.000165049, -0.000245816, -1.77465e-05
0.19535, 0.11, 0.003, -0.000165049, -0.000245816, -1.77465e-05
0.1952, 0.11, 0.003, -0.000164122, -0.000247388, -1.76999e-05
0.1949, 0.11, 0.003, -0.000164122, -0.000247388, -1.76999e-05
0.19505, 0.11, 0.003, -0.000164122, -0.000247388, -1.76999e-05
0.1949, 0.11, 0.003, -0.000163186, -0.000248962, -1.76552e-05
0.1946, 0.11, 0.003, -0.000163186, -0.000248962, -1.76552e-05
0.19475, 0.11, 0.003, -0.000163186, -0.000248962, -1.76552e-05
0.1946, 0.11, 0.003, -0.00016224, -0.000250538, -1.76126e-05
0.1943, 0.11, 0.003, -0.00016224, -0.000250538, -1.76126e-05
0.19445, 0.11, 0.003, -0.00016224, -0.000250538, -1.76126e-05
0.1943, 0.11, 0.003, -0.000161284, -0.000252116, -1.75719e-05
0.194, 0.11, 0.003, -0.000161284, -0.000252116, -1.75719e-05
0.19415, 0.11, 0.003, -0.000161284, -0.000252116, -1.75719e-05
0.194, 0.11, 0.003, -0.000160318, -0.000253695, -1.75333e-05
0.1937, 0.11, 0.003, -0.000160318, -0.000253695, -1.75333e-05
0.19385, 0.11, 0.003, -0.000160318, -0.000253695, -1.75333e-05
0.1937, 0.11, 0.003, -0.000159343, -0.000255276, -1.74966e-05
0.1934, 0.11, 0.003, -0.000159343, -0.000255276, -1.74966e-05
0.19355, 0.11, 0.003, -0.000159343, -0.000255276, -1.74966e-05
0.1934, 0.11, 0.003, -0.000158357, -0.000256858, -1.7462e-05
0.1931, 0.11, 0.003, -0.000158357, -0.000256858, -1.7462e-05
0.19325, 0.11, 0.003, -0.000158357, -0.000256858, -1.7462e-05
0.1931, 0.11, 0.003, -0.000157362, -0.000258442, -1.74293e-05
0.1928, 0.11, 0.003, -0.000157362, -0.000258442, -1.74293e-05
0.19295, 0.11, 0.003, -0.000157362, -0.000258442, -1.74293e-05
0.1928, 0.11, 0.003, -0.000156357, -0.000260028, -1.73987e-05
0.1925, 0.11, 0.003, -0.000156357, -0.000260028, -1.73987e-05
0.19265, 0.11, 0.003, -0.000156357, -0.000260028, -1.73987e-05
0.1925, 0.11, 0.003, -0.000155342, -0.000261615, -1.73701e-05
0.1922, 0.11, 0.003, -0.000155342, -0.000261615, -1.73701e-05
0.19235, 0.11, 0.003, -0.000155342, -0.000261615, -1.73701e-05
0.1922, 0.11, 0.003, -0.000154318, -0.000263204, -1.73434e-05
0.1919, 0.11, 0.003, -0.000154318, -0.000263204, -1.73434e-05
0.19205, 0.11, 0.003, -0.000154318, -0.000263204, -1.73434e-05
0.1919, 0.11, 0.003, -0.000153283, -0.000264795, -1.73188e-05
0.1916, 0.11, 0.003, -0.000153283, -0.000264795, -1.73188e-05
0.19175, 0.11, 0.003, -0.000153283, -0.000264795, -1.73188e-05
0.1916, 0.11, 0.003, -0.000152239, -0.000266387, -1.72962e-05
0.1913, 0.11, 0.003, -0.000152239, -0.000266387, -1.72962e-05
0.19145, 0.11, 0.003, -0.000152239, -0.000266387, -1.72962e-05
0.1913, 0.11, 0.003, -0.000151185, -0.000267982, -1.72755e-05
0.191, 0.11, 0.003, -0.000151185, -0.000267982, -1.72755e-05
0.19115, 0.11, 0.003, -0.000151185, -0.000267982, -1.72755e-05
0.191, 0.11, 0.003, -0.000150121, -0.000269577, -1.72569e-05
0.1907, 0.11, 0.003, -0.000150121, -0.000269577, -1.72569e-05
0.19085, 0.11, 0.003, -0.000150121, -0.000269577, -1.72569e-05
0.1907, 0.11, 0.003, -0.000149047, -0.000271175, -1.72402e-05
0.1904, 0.11, 0.003, -0.000149047, -0.000271175, -1.72402e-05
0.19055, 0.11, 0.003, -0.000149047, -0.000271175, -1.72402e-05
0.1904, 0.11, 0.003, -0.000147963, -0.000272774, -1.72256e-05
0.1901, 0.11, 0.003, -0.000147963, -0.000272774, -1.72256e-05
0.19025, 0.11, 0.003, -0.000147963, -0.000272774, -1.72256e-05
0.1901, 0.11, 0.003, -0.00014687, -0.000274374, -1.7213e-05
0.1898, 0.11, 0.003, -0.00014687, -0.000274374, -1.7213e-05
0.18995, 0.11, 0.003, -0.00014687, -0.000274374, -1.7213e-05
0.1898, 0.11, 0.003, -0.000145767, -0.000275977, -1.72023e-05
0.1895, 0.11, 0.003, -0.000145767, -0.000275977, -1.72023e-05
0.18965, 0.11, 0.003, -0.000145767, -0.000275977, -1.72023e-05
0.1895, 0.11, 0.003, -0.000144654, -0.000277581, -1.71937e-05
0.1892, 0.11, 0.003, -0.000144654, -0.000277581, -1.71937e-05
0.18935, 0.11, 0.003, -0.000144654, -0.000277581, -1.71937e-05
0.1892, 0.11, 0.003, -0.000143531, -0.000279186, -1.71871e-05
0.1889, 0.11, 0.003, -0.000143531, -0.000279186, -1.71871e-05
0.18905, 0.11, 0.003, -0.000143531, -0.000279186, -1.71871e-05
0.1889, 0.11, 0.003, -0.000142398, -0.000280793, -1.71824e-05
0.1886, 0.11, 0.003, -0.000142398, -0.000280793, -1.71824e-05
0.18875, 0.11, 0.003, -0.000142398, -0.000280793, -1.71824e-05
0.1886, 0.11, 0.003, -0.000141255, -0.000282402, -1.71798e-05
0.1883, 0.11, 0.003, -0.000141255, -0.000282402, -1.71798e-05
0.18845, 0.11, 0.003, -0.000141255, -0.000282402, -1.71798e-05
0.1883, 0.11, 0.003, -0.000140103, -0.000284013, -1.71792e-05
0.188, 0.11, 0.003, -0.000140103, -0.000284013, -1.71792e-05
0.18815, 0.11, 0.003, -0.000140103, -0.000284013, -1.71792e-05
0.188, 0.11, 0.003, -0.000138941, -0.000285625, -1.71805e-05
0.1877, 0.11, 0.003, -0.000138941, -0.000285625, -1.71805e-05
0.18785, 0.11, 0.003, -0.000138941, -0.000285625, -1.71805e-05
0.1877, 0.11, 0.003, -0.000137769, -0.000287239, -1.71839e-05
0.1874, 0.11, 0.003, -0.000137769, -0.000287239, -1.71839e-05
0.18755, 0.11, 0.003, -0.000137769, -0.000287239, -1.71839e-05
0.1874, 0.11, 0.003, -0.000136587, -0.000288855, -1.71893e-05
0.1871, 0.11, 0.003, -0.000136587, -0.000288855, -1.71893e-05
0.18725, 0.11, 0.003, -0.000136587, -0.000288855, -1.71893e-05
0.1871, 0.11, 0.003, -0.000135395, -0.000290472, -1.71967e-05
0.1868, 0.11, 0.003, -0.000135395, -0.000290472, -1.71967e-05
0.18695, 0.11, 0.003, -0.000135395, -0.000290472, -1.71967e-05
0.1868, 0.11, 0.003, -0.000134194, -0.000292091, -1.7206e-05
0.1865, 0.11, 0.003, -0.000134194, -0.000292091, -1.7206e-05
0.18665, 0.11, 0.003, -0.000134194, -0.000292091, -1.7206e-05
0.1865, 0.11, 0.003, -0.000132983, -0.000293711, -1.72174e-05
0.1862, 0.11, 0.003, -0.000132983, -0.000293711, -1.72174e-05
0.18635, 0.11, 0.003, -0.000132983, -0.000293711, -1.72174e-05
0.1862, 0.11, 0.003, -0.000131761, -0.000295333, -1.72308e-05
0.1859, 0.11, 0.003, -0.000131761, -0.000295333, -1.72308e-05
0.18605, 0.11, 0.003, -0.000131761, -0.000295333, -1.72308e-05
0.1859, 0.11, 0.003, -0.00013053, -0.000296957, -1.72462e-05
0.1856, 0.11, 0.003, -0.00013053, -0.000296957, -1.72462e-05
0.18575, 0.11, 0.003, -0.00013053, -0.000296957, -1.72462e-05
0.1856, 0.11, 0.003, -0.00012929, -0.000298583, -1.72635e-05
0.1853, 0.11, 0.003, -0.00012929, -0.000298583, -1.72635e-05
0.18545, 0.11, 0.003, -0.00012929, -0.000298583, -1.72635e-05
0.1853, 0.11, 0.003, -0.000128039, -0.00030021, -1.72829e-05
0.185, 0.11, 0.003, -0.000128039, -0.00030021, -1.72829e-05
0.18515, 0.11, 0.003, -0.000128039, -0.00030021, -1.72829e-05
0.185, 0.11, 0.003, -0.000126779, -0.000301839, -1.73043e-05
0.1847, 0.11, 0.003, -0.000126779, -0.000301839, -1.73043e-05
0.18485, 0.11, 0.003, -0.000126779, -0.000301839, -1.73043e-05
0.1847, 0.11, 0.003, -0.000125508, -0.000303469, -1.73277e-05
0.1844, 0.11, 0.003, -0.000125508, -0.000303469, -1.73277e-05
0.18455, 0.11, 0.003, -0.000125508, -0.000303469, -1.73277e-05
0.1844, 0.11, 0.003, -0.000124228, -0.000305101, -1.7353e-05
0.1841, 0.11, 0.003, -0.000124228, -0.000305101, -1.7353e-05
0.18425, 0.11, 0.003, -0.000124228, -0.000305101, -1.7353e-05
0.1841, 0.11, 0.003, -0.000122938, -0.000306735, -1.73804e-05
0.1838, 0.11, 0.003, -0.000122938, -0.000306735, -1.73804e-05
0.18395, 0.11, 0.003, -0.000122938, -0.000306735, -1.73804e-05
0.1838, 0.11, 0.003, -0.000121639, -0.00030837, -1.74098e-05
0.1835, 0.11, 0.003, -0.000121639, -0.00030837, -1.74098e-05
0.18365, 0.11, 0.003, -0.000121639, -0.00030837, -1.74098e-05
0.1835, 0.11, 0.003, -0.000120329, -0.000310007, -1.74412e-05
0.1832, 0.11, 0.003, -0.000120329, -0.000310007, -1.74412e-05
0.18335, 0.11, 0.003, -0.000120329, -0.000310007, -1.74412e-05
0.1832, 0.11, 0.003, -0.00011901, -0.000311646, -1.74746e-05
0.1829, 0.11, 0.003, -0.00011901, -0.000311646, -1.74746e-05
0.18305, 0.11, 0.003, -0.00011901, -0.000311646, -1.74746e-05
0.1829, 0.11, 0.003, -0.000117681, -0.000313286, -1.751e-05
0.1826, 0.11, 0.003, -0.000117681, -0.000313286, -1.751e-05
0.18275, 0.11, 0.003, -0.000117681, -0.000313286, -1.751e-05
0.1826, 0.11, 0.003, -0.000116342, -0.000314929, -1.75473e-05
0.1823, 0.11, 0.003, -0.000116342, -0.000314929, -1.75473e-05
0.18245, 0.11, 0.003, -0.000116342, -0.000314929, -1.75473e-05
0.1823, 0.11, 0.003, -0.000114993, -0.000316572, -1.75867e-05
0.182, 0.11, 0.003, -0.000114993, -0.000316572, -1.75867e-05
0.18215, 0.11, 0.003, -0.000114993, -0.000316572, -1.75867e-05
0.182, 0.11, 0.003, -0.000113634, -0.000318218, -1.76281e-05
0.1817, 0.11, 0.003, -0.000113634, -0.000318218, -1.76281e-05
0.18185, 0.11, 0.003, -0.000113634, -0.000318218, -1.76281e-05
0.1817, 0.11, 0.003, -0.000112266, -0.000319865, -1.76715e-05
0.1814, 0.11, 0.003, -0.000112266, -0.000319865, -1.76715e-05
0.18155, 0.11, 0.003, -0.000112266, -0.000319865, -1.76715e-05
0.1814, 0.11, 0.003, -0.000110887, -0.000321513, -1.77169e-05
0.1811, 0.11, 0.003, -0.000110887, -0.000321513, -1.77169e-05
0.18125, 0.11, 0.003, -0.000110887, -0.000321513, -1.77169e-05
0.1811, 0.11, 0.003, -0.000109499, -0.000323163, -1.77643e-05
0.1808, 0.11, 0.003, -0.000109499, -0.000323163, -1.77643e-05
0.18095, 0.11, 0.003, -0.000109499, -0.000323163, -1.77643e-05
0.1808, 0.11, 0.003, -0.000108101, -0.000324815, -1.78136e-05
0.1805, 0.11, 0.003, -0.000108101, -0.000324815, -1.78136e-05
0.18065, 0.11, 0.003, -0.000108101, -0.000324815, -1.78136e-05
0.1805, 0.11, 0.003, -0.000106693, -0.000326469, -1.7865e-05
0.1802, 0.11, 0.003, -0.000106693, -0.000326469, -1.7865e-05
0.18035, 0.11, 0.003, -0.000106693, -0.000326469, -1.7865e-05
0.1802, 0.11, 0.003, -0.000105276, -0.000328124, -1.79184e-05
0.1799, 0.11, 0.003, -0.000105276, -0.000328124, -1.79184e-05
0.18005, 0.11, 0.003, -0.000105276, -0.000328124, -1.79184e-05
0.1799, 0.11, 0.003, -0.000103848, -0.000329781, -1.79738e-05
0.1796, 0.11, 0.003, -0.000103848, -0.000329781, -1.79738e-05
0.17975, 0.11, 0.003, -0.000103848, -0.000329781, -1.79738e-05
0.1796, 0.11, 0.003, -0.000102411, -0.00033144, -1.80312e-05
0.1793, 0.11, 0.003, -0.000102411, -0.00033144, -1.80312e-05
0.17945, 0.11, 0.003, -0.000102411, -0.00033144, -1.80312e-05
0.1793, 0.11, 0.003, -0.000100964, -0.0003331, -1.80906e-05
0.179, 0.11, 0.003, -0.000100964, -0.0003331, -1.80906e-05
0.17915, 0.11, 0.003, -0.000100964, -0.0003331, -1.80906e-05
0.179, 0.11, 0.003, -9.95073e-05, -0.000334762, -1.8152e-05
0.1787, 0.11, 0.003, -9.95073e-05, -0.000334762, -1.8152e-05
0.17885, 0.11, 0.003, -9.95073e-05, -0.000334762, -1.8152e-05
0.1787, 0.11, 0.003, -9.80406e-05, -0.000336426, -1.82154e-05
0.1784, 0.11, 0.003, -9.80406e-05, -0.000336426, -1.82154e-05
